movie,movie-href,desc,image,director,genre1,genre2,genre3,genre4,cast,hd_link,hd_link-href,download_link,download_link-href,first_link,second_link,third_link,fourth_link,name,year
47 Ronin (2013),https://fzmovies.net/movie-47%20Ronin--hmp4.htm,A band of samurai set out to avenge the death and dishonor of their master at the hands of a ruthless shogun.,https://fzmovies.net/imdb_images/47.Ronin.2013.jpg,,Action,Adventure,Fantasy,null,"Keanu Reeves, Hiroyuki Sanada, Ko Shibasaki",47_Ronin_BluRay_high.mp4,https://fzmovies.net/download1.php?fileID=4935&section=3,CLICK HERE TO DOWNLOAD THIS MOVIE ON YOUR DEVICE,https://fzmovies.net/download.php?fileID=4935&section=3,https://server97.fzuploads.com/movies/Hollywood/47.Ronin.2013/47_Ronin_(2013)_BluRay_high_(fzmovies.net).mp4,https://server96.fzuploads.com/movies/Hollywood/47.Ronin.2013/47_Ronin_(2013)_BluRay_high_(fzmovies.net).mp4,https://server15.fzuploads.com/movies/Hollywood/47.Ronin.2013/47_Ronin_(2013)_BluRay_high_(fzmovies.net).mp4,https://server26.fzuploads.com/movies/Hollywood/47.Ronin.2013/47_Ronin_(2013)_BluRay_high_(fzmovies.net).mp4,47 Ronin,2013
Lets Be Cops (2014),https://fzmovies.net/movie-Lets%20Be%20Cops--hmp4.htm,"Two struggling pals dress as police officers for a costume party and become neighborhood sensations. But when these newly-minted ""heroes"" get tangled in a real life web of mobsters and dirty detectives, they must put their fake badges on the line.",https://fzmovies.net/imdb_images/Lets.Be.Cops.2014.jpg,,Comedy,null,null,null,"Jake Johnson, Damon Wayans Jr., Rob Riggle",Lets_Be_Cops_BRRip_high.mp4,https://fzmovies.net/download1.php?fileID=4458&section=3,CLICK HERE TO DOWNLOAD THIS MOVIE ON YOUR DEVICE,https://fzmovies.net/download.php?fileID=4458&section=3,https://server96.fzuploads.com/movies/Hollywood/Lets.Be.Cops.2014/Lets_Be_Cops_(2014)_BRRip_high_(fzmovies.net).mp4,https://server97.fzuploads.com/movies/Hollywood/Lets.Be.Cops.2014/Lets_Be_Cops_(2014)_BRRip_high_(fzmovies.net).mp4,https://server26.fzuploads.com/movies/Hollywood/Lets.Be.Cops.2014/Lets_Be_Cops_(2014)_BRRip_high_(fzmovies.net).mp4,https://server15.fzuploads.com/movies/Hollywood/Lets.Be.Cops.2014/Lets_Be_Cops_(2014)_BRRip_high_(fzmovies.net).mp4,Lets Be Cops,2014
A Walk to Remember (2002),https://fzmovies.net/movie-A%20Walk%20to%20Remember--hmp4.htm,"In Beaufort, North Carolina, a prank on a student goes terribly wrong and puts the student in the hospital. Landon Carter, a popular student with no defined plans for the future, is held responsible and forced to participate in after-school community service activities as punishment, which include starring as the lead in the school play. Also participating in these activities is Jamie Sullivan, the reverend's daughter who has great ambitions and nothing in common with Landon. When Landon decides he wants to take his activities seriously, he asks Jamie for help and begins to spend most of his time with her. But he starts to develop strong feelings for her, something he did not expect to do. The two start a relationship, much to the chagrin of Landon's old popular friends and Jamie's strict reverend father. But when a heart-breaking secret becomes known that puts their relationship to the test, it is then that Landon and Jamie realize the true meaning of love and fate.",https://fzmovies.net/imdb_images/A_Walk_To_Remember_2002.jpg,Adam Shankman,Drama,Romance,,null,"Shane West, Mandy Moore, Peter Coyote, Daryl Hannah, Lauren German, Clayne Crawford, Al Thompson, Paz de la Huerta, Jonathan Parks Jordan, Matt Lutz, David Andrews, David Lee Smith, Xavier Hernandez, Marisa Miller, Paula Jones, Erik Smith, Al Butler, Seth Howard, Julia Ann West, Frances E. Davis, Dean Mumford, Anne Fletcher, Mervyn Warren, Robin Clark, Vivian Cherry, Arlene Martel, Nikki Gregoreff, Elaine Caswell, Diva Gray, Cassidy Ladden, Janie Barnett, Gordon Grody, Kevin Osborne, Jason Paige, Charles E. Bailey, Sheila Brothers, Kelly Cole Childers, Jenny Gulley, Adam Shankman, Ryan Sweeney, Chip Thomas, Robert C. Treveiler,",A_Walk_to_Remember_BluRay_high.mp4,https://fzmovies.net/download1.php?fileID=5623&section=3,CLICK HERE TO DOWNLOAD THIS MOVIE ON YOUR DEVICE,https://fzmovies.net/download.php?fileID=5623&section=3,https://server97.fzuploads.com/movies/Hollywood/A_Walk_To_Remember_2002/A_Walk_to_Remember_(2002)_BluRay_high_(fzmovies.net).mp4,https://server96.fzuploads.com/movies/Hollywood/A_Walk_To_Remember_2002/A_Walk_to_Remember_(2002)_BluRay_high_(fzmovies.net).mp4,https://server26.fzuploads.com/movies/Hollywood/A_Walk_To_Remember_2002/A_Walk_to_Remember_(2002)_BluRay_high_(fzmovies.net).mp4,https://server15.fzuploads.com/movies/Hollywood/A_Walk_To_Remember_2002/A_Walk_to_Remember_(2002)_BluRay_high_(fzmovies.net).mp4,A Walk to Remember,2002
Real Steel (2011),https://fzmovies.net/movie-Real%20Steel--hmp4.htm,"A future-set story where robot boxing is a popular sport and centered on a struggling promoter (Jackman) who thinks he's found a champion in a discarded robot. During his hopeful rise to the top, he also discovers he has an 11-year-old son who wants to know his father.",https://fzmovies.net/files/Hollywood/Real Steel/,Shawn Levy,Action,Drama,Sci-Fi,null,"Hugh Jackman, Dakota Goyo, Evangeline Lilly, Anthony Mackie, Kevin Durand",Real_Steel_BluRay_high.mp4,https://fzmovies.net/download1.php?fileID=1302&section=3,CLICK HERE TO DOWNLOAD THIS MOVIE ON YOUR DEVICE,https://fzmovies.net/download.php?fileID=1302&section=3,https://server97.fzuploads.com/movies/Hollywood/Real Steel/Real_Steel_(2011)_BluRay_high_(fzmovies.net).mp4,https://server96.fzuploads.com/movies/Hollywood/Real Steel/Real_Steel_(2011)_BluRay_high_(fzmovies.net).mp4,https://server26.fzuploads.com/movies/Hollywood/Real Steel/Real_Steel_(2011)_BluRay_high_(fzmovies.net).mp4,https://server15.fzuploads.com/movies/Hollywood/Real Steel/Real_Steel_(2011)_BluRay_high_(fzmovies.net).mp4,Real Steel,2011
Batman v Superman - Dawn of Justice (2016),https://fzmovies.net/movie-Batman%20v%20Superman%20-%20Dawn%20of%20Justice--hmp4.htm,"Fearing the actions of Superman are left unchecked, Batman takes on the man of steel, while the world wrestles with what kind of a hero it really needs. With Batman and Superman fighting each other, a new threat, Doomsday, is created by Lex Luthor. It's up to Superman and Batman to set aside their differences along with Wonder Woman to stop Lex Luthor and Doomsday from destroying Metropolis.",https://fzmovies.net/imdb_images/Batman.v.Superman.Dawn.of.Justice.2016.jpg,Zack Snyder,Action,Adventure,Fantasy,null,"Ben Affleck, Henry Cavill, Amy Adams",Batman_v_Superman_-_Dawn_of_Justice_BluRayExt_high.mp4,https://fzmovies.net/download1.php?fileID=7515&section=3,CLICK HERE TO DOWNLOAD THIS MOVIE ON YOUR DEVICE,https://fzmovies.net/download.php?fileID=7515&section=3,https://server96.fzuploads.com/movies/Hollywood/Batman.v.Superman.Dawn.of.Justice.2016/Batman_v_Superman_-_Dawn_of_Justice_(2016)_BluRayExt_high_(fzmovies.net).mp4,https://server26.fzuploads.com/movies/Hollywood/Batman.v.Superman.Dawn.of.Justice.2016/Batman_v_Superman_-_Dawn_of_Justice_(2016)_BluRayExt_high_(fzmovies.net).mp4,https://server15.fzuploads.com/movies/Hollywood/Batman.v.Superman.Dawn.of.Justice.2016/Batman_v_Superman_-_Dawn_of_Justice_(2016)_BluRayExt_high_(fzmovies.net).mp4,https://server97.fzuploads.com/movies/Hollywood/Batman.v.Superman.Dawn.of.Justice.2016/Batman_v_Superman_-_Dawn_of_Justice_(2016)_BluRayExt_high_(fzmovies.net).mp4,Batman v Superman - Dawn of Justice,2016
Ted (2012),https://fzmovies.net/movie-Ted--hmp4.htm,"John makes a Christmas miracle happen by bringing his one and only friend to life, his teddy bear. The two grow up together and John must then choose to stay with his girlfriend or keep his friendship with his crude and extremely inappropriate teddy bear, Ted.",https://fzmovies.net/imdb_images/TED_(2012).jpg,Seth MacFarlane,Comedy,Fantasy,,null,"Mark Wahlberg, Mila Kunis, Seth MacFarlane, Joel McHale, Giovanni Ribisi, Patrick Warburton, Matt Walsh, Jessica Barth, Aedin Mincks, Bill Smitrovich, Patrick Stewart, Norah Jones, Sam J. Jones, Tom Skerritt, Bretton Manley, Ralph Garman, Alex Borstein, John Viener, Laura Vandervoort, Robert Wu, Ginger Gonzaga, Jessica Stroup, Melissa Ordway, Max Harris, Zane Cowans, T.J. Hourigan, Owen Clarke, Kristina Ellery, Katelyn Lorren, Chanty Sok, Sarah Fischer, Cassie Djerf, Joe Sirani, Pat Shea, Paul Campbell, Josh Duvendeck, Chris Cox, Henry Penzi, Talía Cabrera, Colton Shires, Viera Andrea Moya, Haejee Kim, Lydia Hannibal, Shawn Thornton, Eric Weinstein, Danny Smith, Mike Nikitas, Robin Hamilton, Mike Henry, Johnny Lee Davenport, Christina Everett, Kilo Alexander, Emmalyn Anderson, Alecia Batson, Ellen Becker-Gray, Marshall Berenson, Ronald Boone, Paul Bronk, Jeff T. Buco, Ryan Butcher, Jeffrey Corazzini, Richard DeAgazio, Devon Diep, Aaron Dorsey, Alexandra East, Jaquelyn Fabian, Shawn Fogarty, Evan Fonseca, John Franchi, Sophia Gilberto, Enku Gubaie, Rosemary Howard, Frankie Imbergamo, Mike Jablon, Olivia Jordan, Kahdiak, J Parker Kent, Seamus Knight, Ren Knopf, Mark Kubr, Kathy Lashay Berenson, James L. Leite, Daniel Lowney, Phyllis Lynn, Tom Mariano, Rob Marin, Jeff Martineau, Sara Murphy, Ken Murray, Allan Oliveira, Ted Oyama, Richard Pacheco, Chris Palermo, Joseph Paolo, Laura Pizzuti, David Pulson, Stacey Queripel, Donna Glee Reim, Ryan Reynolds, Kayla Ruhl, Megan Sacco, Nicole Signore, Matthew Spinale, Sean Daniel Stentiford, Stream, Shannon Elaine Sweeney, John Talalas, Ally Tully, Jamie Christopher White, Luke Young,",Ted_BluRay_high.mp4,https://fzmovies.net/download1.php?fileID=1872&section=3,CLICK HERE TO DOWNLOAD THIS MOVIE ON YOUR DEVICE,https://fzmovies.net/download.php?fileID=1872&section=3,https://server97.fzuploads.com/movies/Hollywood/TED_(2012)/Ted_(2012)_BluRay_high_(fzmovies.net).mp4,https://server96.fzuploads.com/movies/Hollywood/TED_(2012)/Ted_(2012)_BluRay_high_(fzmovies.net).mp4,https://server15.fzuploads.com/movies/Hollywood/TED_(2012)/Ted_(2012)_BluRay_high_(fzmovies.net).mp4,https://server26.fzuploads.com/movies/Hollywood/TED_(2012)/Ted_(2012)_BluRay_high_(fzmovies.net).mp4,Ted,2012
The Lion King (1994),https://fzmovies.net/movie-The%20Lion%20King--hmp4.htm,"A lion prince, Simba, is born in Africa and the animals of the Pride Lands pay tribute. Later Simba is told by his father, King Mufasa, that when Mufasa dies, Simba will become King of the Pride Lands. Simba's Uncle Scar would have been king after Musafa had Mufasa not had a child. Fuelled by rage, Scar plots to kill Mufasa and Simba so he is able to take over the throne. He uses the hyenas to cause a stampede through the canyon where Mufasa and Simba are, and personally ensures Mufasa falls to his death. Simba survives so Scar implies that the stampede was Simba's fault and that the pride will blame him. Simba flees the Pride Lands meaning never to return home. Simba is found, collapsed with exhaustion, by Timone the Meerkat, and Pummba the Warthog, and the trio become fast friends. Simba stays with them well into adulthood until his childhood friend, Nala, hunting beyond the Pride Lands that herds had deserted under Scar's mismanagement stumbles upon Simba's new home. Astonished to find him alive, she begs him to return to the Pride Lands, where Scar has reigned as King for years, and ruined everything. All of the animals will starve if Simba does not return. Simba eventually agrees to fight for his kingdom. Simba battles Scar, and learns his father's death was Scar's fault, not his own. Simba prevails and, in time, has his own son, mirroring ""The Circle of Life.""",https://fzmovies.net/imdb_images/The_Lion_King_1994.jpg,Roger AllersRob Minkoff,Animation,Adventure,Comedy,Drama,"Jonathan Taylor Thomas, Matthew Broderick, James Earl Jones, Jeremy Irons, Moira Kelly, Nathan Lane, Niketa Calame, Ernie Sabella, Robert Guillaume, Rowan Atkinson, Madge Sinclair, Whoopi Goldberg, Cheech Marin, Jim Cummings, Frank Welker, Cathy Cavadini, Judi M. Durand, Daamen J. Krall, Zoe Leader, David McCharen, Mary Linda Phillips, Phil Proctor, David Randolph, Evan Saucedo, Brian Tochi,",The Lion King 1994 BDRip.mp4,https://fzmovies.net/download1.php?fileID=495&section=3,CLICK HERE TO DOWNLOAD THIS MOVIE ON YOUR DEVICE,https://fzmovies.net/download.php?fileID=495&section=3,https://server97.fzuploads.com/movies/Hollywood/The_Lion_King_1994/The_Lion_King_1994_BDRip_high_(fzmovies.net).mp4,https://server96.fzuploads.com/movies/Hollywood/The_Lion_King_1994/The_Lion_King_1994_BDRip_high_(fzmovies.net).mp4,https://server26.fzuploads.com/movies/Hollywood/The_Lion_King_1994/The_Lion_King_1994_BDRip_high_(fzmovies.net).mp4,https://server15.fzuploads.com/movies/Hollywood/The_Lion_King_1994/The_Lion_King_1994_BDRip_high_(fzmovies.net).mp4,The Lion King,1994
Star Trek Into Darkness (2013),https://fzmovies.net/movie-Star%20Trek%20Into%20Darkness--hmp4.htm,"When the crew of the Enterprise is called back home, they find an unstoppable force of terror from within their own organization has detonated the fleet and everything it stands for, leaving our world in a state of crisis. With a personal score to settle, Captain Kirk leads a manhunt to a war-zone world to capture a one man weapon of mass destruction. As our heroes are propelled into an epic chess game of life and death, love will be challenged, friendships will be torn apart, and sacrifices must be made for the only family Kirk has left: his crew.",https://fzmovies.net/imdb_images/Star.Trek.Into.Darkness.2013.jpg,J.J. Abrams,Action,Adventure,Sci-Fi,null,"Chris Pine, Zachary Quinto, Zoe Saldana, Karl Urban, Simon Pegg, John Cho, Benedict Cumberbatch, Anton Yelchin",Star_Trek_Into_Darkness_BRRip_high.mp4,https://fzmovies.net/download1.php?fileID=3676&section=3,CLICK HERE TO DOWNLOAD THIS MOVIE ON YOUR DEVICE,https://fzmovies.net/download.php?fileID=3676&section=3,https://server97.fzuploads.com/movies/Hollywood/Star.Trek.Into.Darkness.2013/Star_Trek_Into_Darkness_(2013)_BRRip_high_(fzmovies.net).mp4,https://server96.fzuploads.com/movies/Hollywood/Star.Trek.Into.Darkness.2013/Star_Trek_Into_Darkness_(2013)_BRRip_high_(fzmovies.net).mp4,https://server15.fzuploads.com/movies/Hollywood/Star.Trek.Into.Darkness.2013/Star_Trek_Into_Darkness_(2013)_BRRip_high_(fzmovies.net).mp4,https://server26.fzuploads.com/movies/Hollywood/Star.Trek.Into.Darkness.2013/Star_Trek_Into_Darkness_(2013)_BRRip_high_(fzmovies.net).mp4,Star Trek Into Darkness,2013
Maze Runner The Scorch Trials  (2015),https://fzmovies.net/movie-Maze%20Runner%20The%20Scorch%20Trials%20--hmp4.htm,"After having escaped the Maze, the Gladers now face a new set of challenges on the open roads of a desolate landscape filled with unimaginable obstacles.",https://fzmovies.net/imdb_images/ Maze.Runner.The.Scorch.Trials.2015.jpg,Wes Ball,"Action,Sci-Fi,Thriller",null,null,null,"Dylan O'Brien, Kaya Scodelario, Thomas Brodie-Sangster",Maze_Runner_The_Scorch_Trials__BluRay_high.mp4,https://fzmovies.net/download1.php?fileID=5357&section=3,CLICK HERE TO DOWNLOAD THIS MOVIE ON YOUR DEVICE,https://fzmovies.net/download.php?fileID=5357&section=3,https://server97.fzuploads.com/movies/Hollywood/ Maze.Runner.The.Scorch.Trials.2015/Maze_Runner_The_Scorch_Trials__(2015)_BluRay_high_(fzmovies.net).mp4,https://server96.fzuploads.com/movies/Hollywood/ Maze.Runner.The.Scorch.Trials.2015/Maze_Runner_The_Scorch_Trials__(2015)_BluRay_high_(fzmovies.net).mp4,https://server26.fzuploads.com/movies/Hollywood/ Maze.Runner.The.Scorch.Trials.2015/Maze_Runner_The_Scorch_Trials__(2015)_BluRay_high_(fzmovies.net).mp4,https://server15.fzuploads.com/movies/Hollywood/ Maze.Runner.The.Scorch.Trials.2015/Maze_Runner_The_Scorch_Trials__(2015)_BluRay_high_(fzmovies.net).mp4,Maze Runner The Scorch Trials,2015
The Host (2013),https://fzmovies.net/movie-The%20Host--hmp4.htm,"When an unseen enemy threatens mankind by taking over their bodies and erasing their memories, Melanie will risk everything to protect the people she cares most about, proving that love can conquer all in a dangerous new world.",https://fzmovies.net/imdb_images/The.Host.2013.jpg,Andrew Niccol,Action,Adventure,Romance,null,"Rachel Roberts, Shyaam Karra, Brent Wendell Williams, Jhil McEntyre, Jalen Coleman, Saoirse Ronan",The_Host_DVDRip_high.mp4,https://fzmovies.net/download1.php?fileID=3524&section=3,CLICK HERE TO DOWNLOAD THIS MOVIE ON YOUR DEVICE,https://fzmovies.net/download.php?fileID=3524&section=3,https://server97.fzuploads.com/movies/Hollywood/The.Host.2013/The_Host_(2013)_DVDRip_high_(fzmovies.net).mp4,https://server96.fzuploads.com/movies/Hollywood/The.Host.2013/The_Host_(2013)_DVDRip_high_(fzmovies.net).mp4,https://server26.fzuploads.com/movies/Hollywood/The.Host.2013/The_Host_(2013)_DVDRip_high_(fzmovies.net).mp4,https://server15.fzuploads.com/movies/Hollywood/The.Host.2013/The_Host_(2013)_DVDRip_high_(fzmovies.net).mp4,The Host,2013
Hansel and Gretel - Witch Hunters (2013),https://fzmovies.net/movie-Hansel%20and%20Gretel%20-%20Witch%20Hunters--hmp4.htm,"In this spin on the fairy tale, Hansel & Gretel are now bounty hunters who track and kill witches all over the world. As the fabled Blood Moon approaches, the siblings encounter a new form of evil that might hold a secret to their past.",https://fzmovies.net/imdb_images/Hansel_and_Gretel_-_Witch_Hunters_(2013).jpg,Tommy Wirkola,Action,Fantasy,Horror,null,"Jeremy Renner, Gemma Arterton, Peter Stormare",Hansel_and_Gretel_-_Witch_Hunters_BluRayExt_high.mp4,https://fzmovies.net/download1.php?fileID=3399&section=3,CLICK HERE TO DOWNLOAD THIS MOVIE ON YOUR DEVICE,https://fzmovies.net/download.php?fileID=3399&section=3,https://server97.fzuploads.com/movies/Hollywood/Hansel_and_Gretel_-_Witch_Hunters_(2013)/Hansel_and_Gretel_-_Witch_Hunters_(2013)_BluRayExt_high_(fzmovies.net).mp4,https://server96.fzuploads.com/movies/Hollywood/Hansel_and_Gretel_-_Witch_Hunters_(2013)/Hansel_and_Gretel_-_Witch_Hunters_(2013)_BluRayExt_high_(fzmovies.net).mp4,https://server15.fzuploads.com/movies/Hollywood/Hansel_and_Gretel_-_Witch_Hunters_(2013)/Hansel_and_Gretel_-_Witch_Hunters_(2013)_BluRayExt_high_(fzmovies.net).mp4,https://server26.fzuploads.com/movies/Hollywood/Hansel_and_Gretel_-_Witch_Hunters_(2013)/Hansel_and_Gretel_-_Witch_Hunters_(2013)_BluRayExt_high_(fzmovies.net).mp4,Hansel and Gretel - Witch Hunters,2013
Mad Max Fury Road (2015),https://fzmovies.net/movie-Mad%20Max%20Fury%20Road--hmp4.htm,"In a stark desert landscape where humanity is broken, two rebels just might be able to restore order: Max, a man of action and of few words, and Furiosa, a woman of action who is looking to make it back to her childhood homeland.",https://fzmovies.net/imdb_images/Mad.Max.Fury.Road.2015.jpg,,"Action,Adventure,Sci-Fi",null,null,null,"Tom Hardy, Charlize Theron, Nicholas Hoult",Mad_Max_Fury_Road_BluRay_high.mp4,https://fzmovies.net/download1.php?fileID=4761&section=3,CLICK HERE TO DOWNLOAD THIS MOVIE ON YOUR DEVICE,https://fzmovies.net/download.php?fileID=4761&section=3,https://server96.fzuploads.com/movies/Hollywood/Mad.Max.Fury.Road.2015/Mad_Max_Fury_Road_(2015)_BluRay_high_(fzmovies.net).mp4,https://server26.fzuploads.com/movies/Hollywood/Mad.Max.Fury.Road.2015/Mad_Max_Fury_Road_(2015)_BluRay_high_(fzmovies.net).mp4,https://server15.fzuploads.com/movies/Hollywood/Mad.Max.Fury.Road.2015/Mad_Max_Fury_Road_(2015)_BluRay_high_(fzmovies.net).mp4,https://server97.fzuploads.com/movies/Hollywood/Mad.Max.Fury.Road.2015/Mad_Max_Fury_Road_(2015)_BluRay_high_(fzmovies.net).mp4,Mad Max Fury Road,2015
